,support,itemsets
1209,0.01987916585460924,"frozenset({'white georgette long sleeve', 'black georgette long dress'})"
1210,0.04424088871564997,"frozenset({'white georgette short sleeves', 'black georgette long dress'})"
1211,0.047359189241863185,"frozenset({'white georgette sleeveless', 'black georgette long dress'})"
1212,0.02592087312414734,"frozenset({'white matte jersey printed shirt', 'black georgette long dress'})"
1213,0.023192360163710776,"frozenset({'black georgette long dress', 'white silky satin culottes'})"
1214,0.02923406743324888,"frozenset({'white tulle patterned top', 'black georgette long dress'})"
1215,0.016760865328396025,"frozenset({'white viscose twill short sleeves', 'black georgette long dress'})"
1216,0.0113038394075229,"frozenset({'yellow crepe trapeze dress', 'black georgette long dress'})"
1217,0.025336191775482363,"frozenset({'yellow georgette short sleeves', 'black georgette long dress'})"
1218,0.0919898655232898,"frozenset({'black georgette long sleeve', 'black georgette short sleeves'})"
1219,0.06899239914246735,"frozenset({'black georgette long sleeve', 'black georgette sleeveless'})"
1220,0.03430130578834535,"frozenset({'black georgette long sleeve', 'black lace sleeveless'})"
1221,0.034106412005457026,"frozenset({'black lurex solid color top', 'black georgette long sleeve'})"
1222,0.07971155720132528,"frozenset({'black matte jersey solid color top', 'black georgette long sleeve'})"
1223,0.09218475930617813,"frozenset({'black georgette long sleeve', 'black milano stitch culottes'})"
1224,0.14480608068602613,"frozenset({'black georgette long sleeve', 'black nice long sleeve'})"
1225,0.026115766907035664,"frozenset({'black georgette long sleeve', 'black nice medium cardigan'})"
1226,0.08049113233287858,"frozenset({'black georgette long sleeve', 'black nice short cardigan'})"
1227,0.019099590723055934,"frozenset({'black nice short sleeves', 'black georgette long sleeve'})"
1228,0.04014811927499513,"frozenset({'black polyviscous culottes', 'black georgette long sleeve'})"
1229,0.034691093354122,"frozenset({'black georgette long sleeve', 'black satin cotton culottes'})"
1230,0.11596180081855388,"frozenset({'black georgette long sleeve', 'black scuba crepe culottes'})"
1231,0.04326641980120834,"frozenset({'black scuba crepe doll dress', 'black georgette long sleeve'})"
1232,0.02592087312414734,"frozenset({'black scuba crepe drop sleeve', 'black georgette long sleeve'})"
1233,0.03780939388033522,"frozenset({'black georgette long sleeve', 'black scuba crepe long sleeve'})"
1234,0.021243422334827518,"frozenset({'black georgette long sleeve', 'black silky satin culottes'})"
1235,0.029039173650360555,"frozenset({'black georgette long sleeve', 'black silky satin long dress'})"
1236,0.026505554472812318,"frozenset({'black georgette long sleeve', 'black silky satin sleeveless'})"
1237,0.14656012473202104,"frozenset({'black georgette long sleeve', 'black technical culottes'})"
1238,0.024361722861040734,"frozenset({'black georgette long sleeve', 'black tulle doll dress'})"
1239,0.036445137400116935,"frozenset({'black tulle long dress', 'black georgette long sleeve'})"
1240,0.028844279867472226,"frozenset({'black georgette long sleeve', 'black tulle patterned top'})"
1241,0.029818748781913856,"frozenset({'black georgette long sleeve', 'black viscose twill culottes'})"
1242,0.017735334242837655,"frozenset({'blue chambree culottes', 'black georgette long sleeve'})"
1243,0.09842136035860456,"frozenset({'black georgette long sleeve', 'blue dark jeans culottes'})"
1244,0.03858896901188852,"frozenset({'black georgette long sleeve', 'blue heavy jeans culottes'})"
1245,0.07951666341843695,"frozenset({'black georgette long sleeve', 'blue light jeans culottes'})"
1246,0.034691093354122,"frozenset({'brown acrylic kimono dress', 'black georgette long sleeve'})"
1247,0.028454492301695576,"frozenset({'brown cotton culottes', 'black georgette long sleeve'})"
1248,0.02592087312414734,"frozenset({'brown embossed drop sleeve', 'black georgette long sleeve'})"
1249,0.03702981874878191,"frozenset({'black georgette long sleeve', 'brown frise kimono dress'})"
1250,0.053011108945624635,"frozenset({'black georgette long sleeve', 'brown georgette long sleeve'})"
1251,0.02358214772948743,"frozenset({'brown matte jersey doll dress', 'black georgette long sleeve'})"
1252,0.03761450009744689,"frozenset({'black georgette long sleeve', 'brown nice long sleeve'})"
1253,0.059442603780939386,"frozenset({'black georgette long sleeve', 'green bengaline culottes'})"
1254,0.02825959851880725,"frozenset({'green bengaline drop sleeve', 'black georgette long sleeve'})"
1255,0.039368544143441826,"frozenset({'green cotton culottes', 'black georgette long sleeve'})"
1256,0.028064704735918926,"frozenset({'black georgette long sleeve', 'green georgette doll dress'})"
1257,0.02026895342038589,"frozenset({'black georgette long sleeve', 'green viscose twill culottes'})"
1258,0.03975833170921848,"frozenset({'grey acrylic kimono dress', 'black georgette long sleeve'})"
1259,0.019684272071720913,"frozenset({'black georgette long sleeve', 'grey acrylic long sleeve'})"
1260,0.023192360163710776,"frozenset({'black georgette long sleeve', 'grey acrylic maxi'})"
1261,0.022217891249269147,"frozenset({'black georgette long sleeve', 'grey cotton culottes'})"
1262,0.027480023387253947,"frozenset({'black georgette long sleeve', 'grey frise kimono dress'})"
1263,0.027090235821477293,"frozenset({'black georgette long sleeve', 'grey georgette doll dress'})"
1264,0.020074059637497563,"frozenset({'grey lurex solid color top', 'black georgette long sleeve'})"
1265,0.02553108555837069,"frozenset({'black georgette long sleeve', 'grey matte jersey printed shirt'})"
1266,0.04833365815630481,"frozenset({'grey nice long sleeve', 'black georgette long sleeve'})"
1267,0.021828103683492497,"frozenset({'black georgette long sleeve', 'grey polyviscous culottes'})"
1268,0.013642564802182811,"frozenset({'black georgette long sleeve', 'grey polyviscous trapeze dress'})"
1269,0.018709803157279284,"frozenset({'black georgette long sleeve', 'grey scuba crepe culottes'})"
1270,0.014032352367959463,"frozenset({'black georgette long sleeve', 'red georgette long dress'})"
1271,0.026310660689923993,"frozenset({'black georgette long sleeve', 'red georgette sleeveless'})"
1272,0.03274215552523874,"frozenset({'black georgette long sleeve', 'violet bengaline culottes'})"
1273,0.02923406743324888,"frozenset({'black georgette long sleeve', 'violet frise kimono dress'})"
1274,0.044435782498538294,"frozenset({'black georgette long sleeve', 'violet georgette doll dress'})"
1275,0.054180471642954586,"frozenset({'black georgette long sleeve', 'violet georgette long sleeve'})"
1276,0.08107581368154355,"frozenset({'black georgette long sleeve', 'violet georgette short sleeves'})"
1277,0.044045994932761644,"frozenset({'black georgette long sleeve', 'violet georgette sleeveless'})"
1278,0.03352173065679205,"frozenset({'black georgette long sleeve', 'violet lurex solid color top'})"
1279,0.03722471253167024,"frozenset({'black georgette long sleeve', 'violet nice long sleeve'})"
1280,0.013837458585071136,"frozenset({'black georgette long sleeve', 'violet silky satin long dress'})"
1281,0.023192360163710776,"frozenset({'black georgette long sleeve', 'violet silky satin sleeveless'})"
1282,0.0407328006236601,"frozenset({'black georgette long sleeve', 'white cotton printed shirt'})"
1283,0.016565971545507697,"frozenset({'black georgette long sleeve', 'white georgette long dress'})"
1284,0.041707269538101735,"frozenset({'white georgette long sleeve', 'black georgette long sleeve'})"
1285,0.07620346910933541,"frozenset({'black georgette long sleeve', 'white georgette short sleeves'})"
1286,0.06821282401091405,"frozenset({'white georgette sleeveless', 'black georgette long sleeve'})"
1287,0.038394075229000194,"frozenset({'black georgette long sleeve', 'white matte jersey printed shirt'})"
1288,0.04190216332099006,"frozenset({'black georgette long sleeve', 'white silky satin culottes'})"
1289,0.04560514519586825,"frozenset({'black georgette long sleeve', 'white tulle patterned top'})"
1290,0.02299746638082245,"frozenset({'white viscose twill short sleeves', 'black georgette long sleeve'})"
1291,0.01559150263106607,"frozenset({'black georgette long sleeve', 'yellow crepe trapeze dress'})"
1292,0.04424088871564997,"frozenset({'black georgette long sleeve', 'yellow georgette short sleeves'})"
1293,0.05807834730072111,"frozenset({'black georgette sleeveless', 'black georgette short sleeves'})"
1294,0.02553108555837069,"frozenset({'black lace sleeveless', 'black georgette short sleeves'})"
1295,0.026310660689923993,"frozenset({'black lurex solid color top', 'black georgette short sleeves'})"
1296,0.059052816215162736,"frozenset({'black matte jersey solid color top', 'black georgette short sleeves'})"
1297,0.06431494835314754,"frozenset({'black milano stitch culottes', 'black georgette short sleeves'})"
1298,0.113038394075229,"frozenset({'black nice long sleeve', 'black georgette short sleeves'})"
1299,0.024166829078152405,"frozenset({'black nice medium cardigan', 'black georgette short sleeves'})"
1300,0.058273241083609435,"frozenset({'black nice short cardigan', 'black georgette short sleeves'})"
1301,0.016176183979731047,"frozenset({'black nice short sleeves', 'black georgette short sleeves'})"
1302,0.027480023387253947,"frozenset({'black polyviscous culottes', 'black georgette short sleeves'})"
1303,0.025141297992594035,"frozenset({'black satin cotton culottes', 'black georgette short sleeves'})"
1304,0.08419411420775677,"frozenset({'black scuba crepe culottes', 'black georgette short sleeves'})"
1305,0.03625024361722861,"frozenset({'black scuba crepe doll dress', 'black georgette short sleeves'})"
1306,0.024166829078152405,"frozenset({'black scuba crepe drop sleeve', 'black georgette short sleeves'})"
1307,0.028844279867472226,"frozenset({'black scuba crepe long sleeve', 'black georgette short sleeves'})"
1308,0.01559150263106607,"frozenset({'black silky satin culottes', 'black georgette short sleeves'})"
1309,0.024166829078152405,"frozenset({'black silky satin long dress', 'black georgette short sleeves'})"
1310,0.02163320990060417,"frozenset({'black silky satin sleeveless', 'black georgette short sleeves'})"
1311,0.11518222568700058,"frozenset({'black technical culottes', 'black georgette short sleeves'})"
1312,0.01929448450594426,"frozenset({'black tulle doll dress', 'black georgette short sleeves'})"
1313,0.025141297992594035,"frozenset({'black tulle long dress', 'black georgette short sleeves'})"
1314,0.021438316117715846,"frozenset({'black tulle patterned top', 'black georgette short sleeves'})"
1315,0.022802572597934126,"frozenset({'black viscose twill culottes', 'black georgette short sleeves'})"
1316,0.011108945624634574,"frozenset({'blue chambree culottes', 'black georgette short sleeves'})"
1317,0.06626388618203079,"frozenset({'blue dark jeans culottes', 'black georgette short sleeves'})"
1318,0.02923406743324888,"frozenset({'blue heavy jeans culottes', 'black georgette short sleeves'})"
1319,0.05612940947183785,"frozenset({'blue light jeans culottes', 'black georgette short sleeves'})"
1320,0.02592087312414734,"frozenset({'brown acrylic kimono dress', 'black georgette short sleeves'})"
1321,0.02163320990060417,"frozenset({'brown cotton culottes', 'black georgette short sleeves'})"
1322,0.018125121808614305,"frozenset({'brown embossed drop sleeve', 'black georgette short sleeves'})"
1323,0.026115766907035664,"frozenset({'black georgette short sleeves', 'brown frise kimono dress'})"
1324,0.033326836873903726,"frozenset({'brown georgette long sleeve', 'black georgette short sleeves'})"
1325,0.017345546677061,"frozenset({'brown matte jersey doll dress', 'black georgette short sleeves'})"
1326,0.028844279867472226,"frozenset({'brown nice long sleeve', 'black georgette short sleeves'})"
1327,0.0459949327616449,"frozenset({'green bengaline culottes', 'black georgette short sleeves'})"
1328,0.021828103683492497,"frozenset({'green bengaline drop sleeve', 'black georgette short sleeves'})"
1329,0.027285129604365622,"frozenset({'green cotton culottes', 'black georgette short sleeves'})"
1330,0.022022997466380822,"frozenset({'green georgette doll dress', 'black georgette short sleeves'})"
1331,0.01637107776261937,"frozenset({'green viscose twill culottes', 'black georgette short sleeves'})"
1332,0.029039173650360555,"frozenset({'grey acrylic kimono dress', 'black georgette short sleeves'})"
1333,0.012668095887741182,"frozenset({'grey acrylic long sleeve', 'black georgette short sleeves'})"
1334,0.015006821282401092,"frozenset({'grey acrylic maxi', 'black georgette short sleeves'})"
1335,0.016176183979731047,"frozenset({'grey cotton culottes', 'black georgette short sleeves'})"
